datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-02-27 00:00:00+00:00,,,08034500,,,612.0,A
1970-02-28 00:00:00+00:00,,,08034500,,,535.0,A
1970-03-01 00:00:00+00:00,,,08034500,,,560.0,A
1970-03-02 00:00:00+00:00,,,08034500,,,775.0,A
1970-03-03 00:00:00+00:00,,,08034500,,,1100.0,A
1970-03-04 00:00:00+00:00,,,08034500,,,1280.0,A
1970-03-05 00:00:00+00:00,,,08034500,,,1050.0,A
1970-03-06 00:00:00+00:00,,,08034500,,,850.0,A
1970-03-07 00:00:00+00:00,,,08034500,,,1000.0,A
1970-03-08 00:00:00+00:00,,,08034500,,,1050.0,A
1970-03-09 00:00:00+00:00,,,08034500,,,850.0,A
1970-03-10 00:00:00+00:00,,,08034500,,,670.0,A
1970-03-11 00:00:00+00:00,,,08034500,,,585.0,A
1970-03-12 00:00:00+00:00,,,08034500,,,535.0,A
1970-03-13 00:00:00+00:00,,,08034500,,,470.0,A
1970-03-14 00:00:00+00:00,,,08034500,,,432.0,A
1970-03-15 00:00:00+00:00,,,08034500,,,400.0,A
1970-03-16 00:00:00+00:00,,,08034500,,,415.0,A
1970-03-17 00:00:00+00:00,,,08034500,,,640.0,A
1970-03-18 00:00:00+00:00,,,08034500,,,738.0,A
1970-03-19 00:00:00+00:00,,,08034500,,,670.0,A
1970-03-20 00:00:00+00:00,,,08034500,,,612.0,A
1970-03-21 00:00:00+00:00,,,08034500,,,700.0,A
1970-03-22 00:00:00+00:00,,,08034500,,,850.0,A
1970-03-23 00:00:00+00:00,,,08034500,,,738.0,A
1970-03-24 00:00:00+00:00,,,08034500,,,670.0,A
1970-03-25 00:00:00+00:00,,,08034500,,,640.0,A
1970-03-26 00:00:00+00:00,,,08034500,,,612.0,A
1970-03-27 00:00:00+00:00,,,08034500,,,585.0,A
1970-03-28 00:00:00+00:00,,,08034500,,,490.0,A
1970-03-29 00:00:00+00:00,,,08034500,,,348.0,A
1970-03-30 00:00:00+00:00,,,08034500,,,272.0,A
1970-03-31 00:00:00+00:00,,,08034500,,,230.0,A
1970-04-01 00:00:00+00:00,,,08034500,,,210.0,A
1970-04-02 00:00:00+00:00,,,08034500,,,205.0,A
1970-04-03 00:00:00+00:00,,,08034500,,,200.0,A
1970-04-04 00:00:00+00:00,,,08034500,,,186.0,A
1970-04-05 00:00:00+00:00,,,08034500,,,170.0,A
1970-04-06 00:00:00+00:00,,,08034500,,,151.0,A
1970-04-07 00:00:00+00:00,,,08034500,,,144.0,A
1970-04-08 00:00:00+00:00,,,08034500,,,137.0,A
1970-04-09 00:00:00+00:00,,,08034500,,,126.0,A
1970-04-10 00:00:00+00:00,,,08034500,,,151.0,A
1970-04-11 00:00:00+00:00,,,08034500,,,315.0,A
1970-04-12 00:00:00+00:00,,,08034500,,,335.0,A
1970-04-13 00:00:00+00:00,,,08034500,,,250.0,A
1970-04-14 00:00:00+00:00,,,08034500,,,205.0,A
1970-04-15 00:00:00+00:00,,,08034500,,,170.0,A
1970-04-16 00:00:00+00:00,,,08034500,,,151.0,A
1970-04-17 00:00:00+00:00,,,08034500,,,144.0,A
1970-04-18 00:00:00+00:00,,,08034500,,,130.0,A
1970-04-19 00:00:00+00:00,,,08034500,,,195.0,A
1970-04-20 00:00:00+00:00,,,08034500,,,640.0,A
1970-04-21 00:00:00+00:00,,,08034500,,,1210.0,A
1970-04-22 00:00:00+00:00,,,08034500,,,1050.0,A
1970-04-23 00:00:00+00:00,,,08034500,,,812.0,A
1970-04-24 00:00:00+00:00,,,08034500,,,775.0,A
1970-04-25 00:00:00+00:00,,,08034500,,,640.0,A
1970-04-26 00:00:00+00:00,,,08034500,,,360.0,A
1970-04-27 00:00:00+00:00,,,08034500,,,258.0,A
1970-04-28 00:00:00+00:00,,,08034500,,,230.0,A
1970-04-29 00:00:00+00:00,,,08034500,,,258.0,A
1970-04-30 00:00:00+00:00,,,08034500,,,280.0,A
1970-05-01 00:00:00+00:00,,,08034500,,,280.0,A
1970-05-02 00:00:00+00:00,,,08034500,,,265.0,A
1970-05-03 00:00:00+00:00,,,08034500,,,230.0,A
1970-05-04 00:00:00+00:00,,,08034500,,,190.0,A
1970-05-05 00:00:00+00:00,,,08034500,,,154.0,A
1970-05-06 00:00:00+00:00,,,08034500,,,106.0,A
1970-05-07 00:00:00+00:00,,,08034500,,,88.0,A
1970-05-08 00:00:00+00:00,,,08034500,,,85.0,A
1970-05-09 00:00:00+00:00,,,08034500,,,82.0,A
1970-05-10 00:00:00+00:00,,,08034500,,,72.0,A
1970-05-11 00:00:00+00:00,,,08034500,,,56.0,A
1970-05-12 00:00:00+00:00,,,08034500,,,48.0,A
1970-05-13 00:00:00+00:00,,,08034500,,,47.0,A
1970-05-14 00:00:00+00:00,,,08034500,,,43.0,A
1970-05-15 00:00:00+00:00,,,08034500,,,39.0,A
1970-05-16 00:00:00+00:00,,,08034500,,,38.0,A
1970-05-17 00:00:00+00:00,,,08034500,,,46.0,A
1970-05-18 00:00:00+00:00,,,08034500,,,50.0,A
1970-05-19 00:00:00+00:00,,,08034500,,,38.0,A
1970-05-20 00:00:00+00:00,,,08034500,,,31.0,A
1970-05-21 00:00:00+00:00,,,08034500,,,27.0,A
1970-05-22 00:00:00+00:00,,,08034500,,,24.0,A
1970-05-23 00:00:00+00:00,,,08034500,,,23.0,A
1970-05-24 00:00:00+00:00,,,08034500,,,21.0,A
1970-05-25 00:00:00+00:00,,,08034500,,,21.0,A
1970-05-26 00:00:00+00:00,,,08034500,,,23.0,A
1970-05-27 00:00:00+00:00,,,08034500,,,30.0,A
1970-05-28 00:00:00+00:00,,,08034500,,,42.0,A
1970-05-29 00:00:00+00:00,,,08034500,,,48.0,A
1970-05-30 00:00:00+00:00,,,08034500,,,45.0,A
1970-05-31 00:00:00+00:00,,,08034500,,,35.0,A
1970-06-01 00:00:00+00:00,,,08034500,,,28.0,A
1970-06-02 00:00:00+00:00,,,08034500,,,36.0,A
1970-06-03 00:00:00+00:00,,,08034500,,,62.0,A
1970-06-04 00:00:00+00:00,,,08034500,,,48.0,A
1970-06-05 00:00:00+00:00,,,08034500,,,37.0,A
1970-06-06 00:00:00+00:00,,,08034500,,,25.0,A
1970-06-07 00:00:00+00:00,,,08034500,,,21.0,A
1970-06-08 00:00:00+00:00,,,08034500,,,20.0,A
1970-06-09 00:00:00+00:00,,,08034500,,,18.0,A
1970-06-10 00:00:00+00:00,,,08034500,,,15.0,A
1970-06-11 00:00:00+00:00,,,08034500,,,15.0,A
1970-06-12 00:00:00+00:00,,,08034500,,,16.0,A
1970-06-13 00:00:00+00:00,,,08034500,,,16.0,A
1970-06-14 00:00:00+00:00,,,08034500,,,13.0,A
1970-06-15 00:00:00+00:00,,,08034500,,,10.0,A
1970-06-16 00:00:00+00:00,,,08034500,,,9.5,A
1970-06-17 00:00:00+00:00,,,08034500,,,8.6,A
1970-06-18 00:00:00+00:00,,,08034500,,,7.9,A
1970-06-19 00:00:00+00:00,,,08034500,,,7.3,A
1970-06-20 00:00:00+00:00,,,08034500,,,6.6,A
1970-06-21 00:00:00+00:00,,,08034500,,,6.0,A
1970-06-22 00:00:00+00:00,,,08034500,,,5.7,A
1970-06-23 00:00:00+00:00,,,08034500,,,6.6,A
1970-06-24 00:00:00+00:00,,,08034500,,,8.4,A
1970-06-25 00:00:00+00:00,,,08034500,,,13.0,A
1970-06-26 00:00:00+00:00,,,08034500,,,16.0,A
1970-06-27 00:00:00+00:00,,,08034500,,,16.0,A
1970-06-28 00:00:00+00:00,,,08034500,,,20.0,A
1970-06-29 00:00:00+00:00,,,08034500,,,34.0,A
1970-06-30 00:00:00+00:00,,,08034500,,,27.0,A
1970-07-01 00:00:00+00:00,,,08034500,,,13.0,A
1970-07-02 00:00:00+00:00,,,08034500,,,7.7,A
1970-07-03 00:00:00+00:00,,,08034500,,,6.0,A
1970-07-04 00:00:00+00:00,,,08034500,,,5.3,A
1970-07-05 00:00:00+00:00,,,08034500,,,4.6,A
1970-07-06 00:00:00+00:00,,,08034500,,,4.0,A
1970-07-07 00:00:00+00:00,,,08034500,,,3.7,A
1970-07-08 00:00:00+00:00,,,08034500,,,3.4,A
1970-07-09 00:00:00+00:00,,,08034500,,,3.1,A
1970-07-10 00:00:00+00:00,,,08034500,,,3.0,A
1970-07-11 00:00:00+00:00,,,08034500,,,3.7,A
1970-07-12 00:00:00+00:00,,,08034500,,,3.7,A
1970-07-13 00:00:00+00:00,,,08034500,,,3.7,A
1970-07-14 00:00:00+00:00,,,08034500,,,3.8,A
1970-07-15 00:00:00+00:00,,,08034500,,,3.8,A
1970-07-16 00:00:00+00:00,,,08034500,,,3.6,A
1970-07-17 00:00:00+00:00,,,08034500,,,3.3,A
1970-07-18 00:00:00+00:00,,,08034500,,,3.0,A
1970-07-19 00:00:00+00:00,,,08034500,,,3.0,A
1970-07-20 00:00:00+00:00,,,08034500,,,3.4,A
1970-07-21 00:00:00+00:00,,,08034500,,,3.7,A
1970-07-22 00:00:00+00:00,,,08034500,,,10.0,A
1970-07-23 00:00:00+00:00,,,08034500,,,11.0,A
1970-07-24 00:00:00+00:00,,,08034500,,,7.5,A
1970-07-25 00:00:00+00:00,,,08034500,,,5.3,A
1970-07-26 00:00:00+00:00,,,08034500,,,4.8,A
1970-07-27 00:00:00+00:00,,,08034500,,,5.0,A
1970-07-28 00:00:00+00:00,,,08034500,,,5.7,A
1970-07-29 00:00:00+00:00,,,08034500,,,5.3,A
1970-07-30 00:00:00+00:00,,,08034500,,,4.8,A
1970-07-31 00:00:00+00:00,,,08034500,,,4.0,A
1970-08-01 00:00:00+00:00,,,08034500,,,3.8,A
1970-08-02 00:00:00+00:00,,,08034500,,,3.7,A
1970-08-03 00:00:00+00:00,,,08034500,,,3.7,A
1970-08-04 00:00:00+00:00,,,08034500,,,3.7,A
1970-08-05 00:00:00+00:00,,,08034500,,,4.3,A
1970-08-06 00:00:00+00:00,,,08034500,,,4.2,A
1970-08-07 00:00:00+00:00,,,08034500,,,3.8,A
1970-08-08 00:00:00+00:00,,,08034500,,,3.6,A
1970-08-09 00:00:00+00:00,,,08034500,,,3.4,A
1970-08-10 00:00:00+00:00,,,08034500,,,3.1,A
1970-08-11 00:00:00+00:00,,,08034500,,,2.4,A
1970-08-12 00:00:00+00:00,,,08034500,,,1.7,A
1970-08-13 00:00:00+00:00,,,08034500,,,1.3,A
1970-08-14 00:00:00+00:00,,,08034500,,,0.82,A
1970-08-15 00:00:00+00:00,,,08034500,,,0.62,A
1970-08-16 00:00:00+00:00,,,08034500,,,0.45,A
1970-08-17 00:00:00+00:00,,,08034500,,,0.35,A
1970-08-18 00:00:00+00:00,,,08034500,,,0.3,A
1970-08-19 00:00:00+00:00,,,08034500,,,0.21,A
1970-08-20 00:00:00+00:00,,,08034500,,,0.11,A
1970-08-21 00:00:00+00:00,,,08034500,,,0.03,A
1970-08-22 00:00:00+00:00,,,08034500,,,0.06,A
1970-08-23 00:00:00+00:00,,,08034500,,,0.35,A
1970-08-24 00:00:00+00:00,,,08034500,,,1.3,A
1970-08-25 00:00:00+00:00,,,08034500,,,2.2,A
1970-08-26 00:00:00+00:00,,,08034500,,,3.0,A
1970-08-27 00:00:00+00:00,,,08034500,,,2.4,A
1970-08-28 00:00:00+00:00,,,08034500,,,2.4,A
1970-08-29 00:00:00+00:00,,,08034500,,,3.4,A
1970-08-30 00:00:00+00:00,,,08034500,,,2.3,A
1970-08-31 00:00:00+00:00,,,08034500,,,1.7,A
1970-09-01 00:00:00+00:00,,,08034500,,,1.8,A
1970-09-02 00:00:00+00:00,,,08034500,,,8.2,A
1970-09-03 00:00:00+00:00,,,08034500,,,28.0,A
1970-09-04 00:00:00+00:00,,,08034500,,,70.0,A
1970-09-05 00:00:00+00:00,,,08034500,,,18.0,A
1970-09-06 00:00:00+00:00,,,08034500,,,13.0,A
1970-09-07 00:00:00+00:00,,,08034500,,,14.0,A
1970-09-08 00:00:00+00:00,,,08034500,,,7.0,A
1970-09-09 00:00:00+00:00,,,08034500,,,5.0,A
1970-09-10 00:00:00+00:00,,,08034500,,,4.2,A
1970-09-11 00:00:00+00:00,,,08034500,,,5.0,A
1970-09-12 00:00:00+00:00,,,08034500,,,3.0,A
1970-09-13 00:00:00+00:00,,,08034500,,,3.7,A
1970-09-14 00:00:00+00:00,,,08034500,,,14.0,A
1970-09-15 00:00:00+00:00,,,08034500,,,26.0,A
1970-09-16 00:00:00+00:00,,,08034500,,,13.0,A
1970-09-17 00:00:00+00:00,,,08034500,,,7.7,A
1970-09-18 00:00:00+00:00,,,08034500,,,12.0,A
1970-09-19 00:00:00+00:00,,,08034500,,,12.0,A
1970-09-20 00:00:00+00:00,,,08034500,,,11.0,A
1970-09-21 00:00:00+00:00,,,08034500,,,19.0,A
1970-09-22 00:00:00+00:00,,,08034500,,,24.0,A
1970-09-23 00:00:00+00:00,,,08034500,,,15.0,A
1970-09-24 00:00:00+00:00,,,08034500,,,9.0,A
1970-09-25 00:00:00+00:00,,,08034500,,,6.2,A
1970-09-26 00:00:00+00:00,,,08034500,,,2.6,A
1970-09-27 00:00:00+00:00,,,08034500,,,2.2,A
1970-09-28 00:00:00+00:00,,,08034500,,,10.0,A
1970-09-29 00:00:00+00:00,,,08034500,,,15.0,A
1970-09-30 00:00:00+00:00,,,08034500,,,14.0,A
1970-10-01 00:00:00+00:00,,,08034500,,,14.0,A
1970-10-02 00:00:00+00:00,,,08034500,,,11.0,A
1970-10-03 00:00:00+00:00,,,08034500,,,8.4,A
1970-10-04 00:00:00+00:00,,,08034500,,,7.5,A
1970-10-05 00:00:00+00:00,,,08034500,,,7.0,A
1970-10-06 00:00:00+00:00,,,08034500,,,7.0,A
1970-10-07 00:00:00+00:00,,,08034500,,,7.0,A
1970-10-08 00:00:00+00:00,,,08034500,,,8.6,A
1970-10-09 00:00:00+00:00,,,08034500,,,12.0,A
1970-10-10 00:00:00+00:00,,,08034500,,,13.0,A
1970-10-11 00:00:00+00:00,,,08034500,,,12.0,A
1970-10-12 00:00:00+00:00,,,08034500,,,18.0,A
1970-10-13 00:00:00+00:00,,,08034500,,,19.0,A
1970-10-14 00:00:00+00:00,,,08034500,,,16.0,A
1970-10-15 00:00:00+00:00,,,08034500,,,15.0,A
1970-10-16 00:00:00+00:00,,,08034500,,,14.0,A
1970-10-17 00:00:00+00:00,,,08034500,,,12.0,A
1970-10-18 00:00:00+00:00,,,08034500,,,12.0,A
1970-10-19 00:00:00+00:00,,,08034500,,,12.0,A
1970-10-20 00:00:00+00:00,,,08034500,,,11.0,A
1970-10-21 00:00:00+00:00,,,08034500,,,11.0,A
1970-10-22 00:00:00+00:00,,,08034500,,,10.0,A
1970-10-23 00:00:00+00:00,,,08034500,,,18.0,A
1970-10-24 00:00:00+00:00,,,08034500,,,35.0,A
1970-10-25 00:00:00+00:00,,,08034500,,,28.0,A
1970-10-26 00:00:00+00:00,,,08034500,,,24.0,A
1970-10-27 00:00:00+00:00,,,08034500,,,76.0,A
1970-10-28 00:00:00+00:00,,,08034500,,,280.0,A
1970-10-29 00:00:00+00:00,,,08034500,,,348.0,A
1970-10-30 00:00:00+00:00,,,08034500,,,372.0,A
1970-10-31 00:00:00+00:00,,,08034500,,,372.0,A
1970-11-01 00:00:00+00:00,,,08034500,,,325.0,A
1970-11-02 00:00:00+00:00,,,08034500,,,173.0,A
1970-11-03 00:00:00+00:00,,,08034500,,,79.0,A
1970-11-04 00:00:00+00:00,,,08034500,,,50.0,A
1970-11-05 00:00:00+00:00,,,08034500,,,40.0,A
1970-11-06 00:00:00+00:00,,,08034500,,,36.0,A
1970-11-07 00:00:00+00:00,,,08034500,,,33.0,A
1970-11-08 00:00:00+00:00,,,08034500,,,32.0,A
1970-11-09 00:00:00+00:00,,,08034500,,,33.0,A
1970-11-10 00:00:00+00:00,,,08034500,,,31.0,A
1970-11-11 00:00:00+00:00,,,08034500,,,30.0,A
1970-11-12 00:00:00+00:00,,,08034500,,,33.0,A
1970-11-13 00:00:00+00:00,,,08034500,,,44.0,A
1970-11-14 00:00:00+00:00,,,08034500,,,101.0,A
1970-11-15 00:00:00+00:00,,,08034500,,,109.0,A
1970-11-16 00:00:00+00:00,,,08034500,,,106.0,A
1970-11-17 00:00:00+00:00,,,08034500,,,103.0,A
1970-11-18 00:00:00+00:00,,,08034500,,,103.0,A
1970-11-19 00:00:00+00:00,,,08034500,,,82.0,A
1970-11-20 00:00:00+00:00,,,08034500,,,60.0,A
1970-11-21 00:00:00+00:00,,,08034500,,,49.0,A
1970-11-22 00:00:00+00:00,,,08034500,,,44.0,A
1970-11-23 00:00:00+00:00,,,08034500,,,39.0,A
1970-11-24 00:00:00+00:00,,,08034500,,,35.0,A
1970-11-25 00:00:00+00:00,,,08034500,,,33.0,A
1970-11-26 00:00:00+00:00,,,08034500,,,32.0,A
1970-11-27 00:00:00+00:00,,,08034500,,,32.0,A
1970-11-28 00:00:00+00:00,,,08034500,,,32.0,A
1970-11-29 00:00:00+00:00,,,08034500,,,31.0,A
1970-11-30 00:00:00+00:00,,,08034500,,,31.0,A
1970-12-01 00:00:00+00:00,,,08034500,,,31.0,A
1970-12-02 00:00:00+00:00,,,08034500,,,32.0,A
1970-12-03 00:00:00+00:00,,,08034500,,,31.0,A
1970-12-04 00:00:00+00:00,,,08034500,,,30.0,A
1970-12-05 00:00:00+00:00,,,08034500,,,30.0,A
1970-12-06 00:00:00+00:00,,,08034500,,,29.0,A
1970-12-07 00:00:00+00:00,,,08034500,,,27.0,A
1970-12-08 00:00:00+00:00,,,08034500,,,25.0,A
1970-12-09 00:00:00+00:00,,,08034500,,,24.0,A
1970-12-10 00:00:00+00:00,,,08034500,,,24.0,A
1970-12-11 00:00:00+00:00,,,08034500,,,25.0,A
1970-12-12 00:00:00+00:00,,,08034500,,,26.0,A
1970-12-13 00:00:00+00:00,,,08034500,,,26.0,A
1970-12-14 00:00:00+00:00,,,08034500,,,24.0,A
1970-12-15 00:00:00+00:00,,,08034500,,,25.0,A
1970-12-16 00:00:00+00:00,,,08034500,,,34.0,A
1970-12-17 00:00:00+00:00,,,08034500,,,46.0,A
1970-12-18 00:00:00+00:00,,,08034500,,,45.0,A
1970-12-19 00:00:00+00:00,,,08034500,,,42.0,A
1970-12-20 00:00:00+00:00,,,08034500,,,82.0,A
1970-12-21 00:00:00+00:00,,,08034500,,,263.0,A
1970-12-22 00:00:00+00:00,,,08034500,,,315.0,A
1970-12-23 00:00:00+00:00,,,08034500,,,335.0,A
1970-12-24 00:00:00+00:00,,,08034500,,,288.0,A
1970-12-25 00:00:00+00:00,,,08034500,,,183.0,A
1970-12-26 00:00:00+00:00,,,08034500,,,116.0,A
1970-12-27 00:00:00+00:00,,,08034500,,,103.0,A
1970-12-28 00:00:00+00:00,,,08034500,,,94.0,A
1970-12-29 00:00:00+00:00,,,08034500,,,88.0,A
1970-12-30 00:00:00+00:00,,,08034500,,,88.0,A
1970-12-31 00:00:00+00:00,,,08034500,,,100.0,A
1971-01-01 00:00:00+00:00,,,08034500,,,103.0,A
1971-01-02 00:00:00+00:00,,,08034500,,,103.0,A
1971-01-03 00:00:00+00:00,,,08034500,,,97.0,A
1971-01-04 00:00:00+00:00,,,08034500,,,91.0,A
1971-01-05 00:00:00+00:00,,,08034500,,,88.0,A
1971-01-06 00:00:00+00:00,,,08034500,,,82.0,A
1971-01-07 00:00:00+00:00,,,08034500,,,76.0,A
1971-01-08 00:00:00+00:00,,,08034500,,,71.0,A
1971-01-09 00:00:00+00:00,,,08034500,,,71.0,A
1971-01-10 00:00:00+00:00,,,08034500,,,72.0,A
1971-01-11 00:00:00+00:00,,,08034500,,,74.0,A
1971-01-12 00:00:00+00:00,,,08034500,,,74.0,A
1971-01-13 00:00:00+00:00,,,08034500,,,72.0,A
1971-01-14 00:00:00+00:00,,,08034500,,,71.0,A
1971-01-15 00:00:00+00:00,,,08034500,,,71.0,A
1971-01-16 00:00:00+00:00,,,08034500,,,69.0,A
1971-01-17 00:00:00+00:00,,,08034500,,,66.0,A
1971-01-18 00:00:00+00:00,,,08034500,,,65.0,A
1971-01-19 00:00:00+00:00,,,08034500,,,62.0,A
1971-01-20 00:00:00+00:00,,,08034500,,,60.0,A
1971-01-21 00:00:00+00:00,,,08034500,,,59.0,A
1971-01-22 00:00:00+00:00,,,08034500,,,59.0,A
1971-01-23 00:00:00+00:00,,,08034500,,,62.0,A
1971-01-24 00:00:00+00:00,,,08034500,,,63.0,A
1971-01-25 00:00:00+00:00,,,08034500,,,63.0,A
1971-01-26 00:00:00+00:00,,,08034500,,,62.0,A
1971-01-27 00:00:00+00:00,,,08034500,,,59.0,A
1971-01-28 00:00:00+00:00,,,08034500,,,57.0,A
1971-01-29 00:00:00+00:00,,,08034500,,,55.0,A
1971-01-30 00:00:00+00:00,,,08034500,,,56.0,A
1971-01-31 00:00:00+00:00,,,08034500,,,57.0,A
1971-02-01 00:00:00+00:00,,,08034500,,,56.0,A
1971-02-02 00:00:00+00:00,,,08034500,,,53.0,A
1971-02-03 00:00:00+00:00,,,08034500,,,51.0,A
1971-02-04 00:00:00+00:00,,,08034500,,,56.0,A
1971-02-05 00:00:00+00:00,,,08034500,,,69.0,A
1971-02-06 00:00:00+00:00,,,08034500,,,77.0,A
1971-02-07 00:00:00+00:00,,,08034500,,,77.0,A
1971-02-08 00:00:00+00:00,,,08034500,,,71.0,A
1971-02-09 00:00:00+00:00,,,08034500,,,62.0,A
1971-02-10 00:00:00+00:00,,,08034500,,,57.0,A
1971-02-11 00:00:00+00:00,,,08034500,,,56.0,A
1971-02-12 00:00:00+00:00,,,08034500,,,57.0,A
1971-02-13 00:00:00+00:00,,,08034500,,,69.0,A
1971-02-14 00:00:00+00:00,,,08034500,,,91.0,A
1971-02-15 00:00:00+00:00,,,08034500,,,97.0,A
1971-02-16 00:00:00+00:00,,,08034500,,,91.0,A
1971-02-17 00:00:00+00:00,,,08034500,,,75.0,A
1971-02-18 00:00:00+00:00,,,08034500,,,69.0,A
1971-02-19 00:00:00+00:00,,,08034500,,,106.0,A
1971-02-20 00:00:00+00:00,,,08034500,,,338.0,A
1971-02-21 00:00:00+00:00,,,08034500,,,432.0,A
1971-02-22 00:00:00+00:00,,,08034500,,,450.0,A
1971-02-23 00:00:00+00:00,,,08034500,,,267.0,A
1971-02-24 00:00:00+00:00,,,08034500,,,140.0,A
1971-02-25 00:00:00+00:00,,,08034500,,,106.0,A
1971-02-26 00:00:00+00:00,,,08034500,,,148.0,A
1971-02-27 00:00:00+00:00,,,08034500,,,240.0,A
1971-02-28 00:00:00+00:00,,,08034500,,,250.0,A
1971-03-01 00:00:00+00:00,,,08034500,,,186.0,A
1971-03-02 00:00:00+00:00,,,08034500,,,144.0,A
1971-03-03 00:00:00+00:00,,,08034500,,,106.0,A
1971-03-04 00:00:00+00:00,,,08034500,,,97.0,A
1971-03-05 00:00:00+00:00,,,08034500,,,94.0,A
1971-03-06 00:00:00+00:00,,,08034500,,,94.0,A
1971-03-07 00:00:00+00:00,,,08034500,,,85.0,A
1971-03-08 00:00:00+00:00,,,08034500,,,77.0,A
1971-03-09 00:00:00+00:00,,,08034500,,,74.0,A
1971-03-10 00:00:00+00:00,,,08034500,,,79.0,A
1971-03-11 00:00:00+00:00,,,08034500,,,85.0,A
1971-03-12 00:00:00+00:00,,,08034500,,,85.0,A
1971-03-13 00:00:00+00:00,,,08034500,,,82.0,A
1971-03-14 00:00:00+00:00,,,08034500,,,82.0,A
1971-03-15 00:00:00+00:00,,,08034500,,,79.0,A
1971-03-16 00:00:00+00:00,,,08034500,,,69.0,A
1971-03-17 00:00:00+00:00,,,08034500,,,61.0,A
1971-03-18 00:00:00+00:00,,,08034500,,,57.0,A
1971-03-19 00:00:00+00:00,,,08034500,,,53.0,A
1971-03-20 00:00:00+00:00,,,08034500,,,51.0,A
1971-03-21 00:00:00+00:00,,,08034500,,,49.0,A
1971-03-22 00:00:00+00:00,,,08034500,,,50.0,A
1971-03-23 00:00:00+00:00,,,08034500,,,49.0,A
